"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative"
1352,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Lepomis macrochirus_34.18_-111.71",16,34.18,-111.71,"","Pond C Arizona US",NA,31.5,"tmax",NA,"SD",9,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","8.72408491088105","9.14260730808823",8.72463729077109
1353,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Lepomis macrochirus_34.18_-111.71",24,34.18,-111.71,"","Pond C Arizona US",NA,37.5,"tmax",NA,"SD",10,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","8.72408491088105","9.14260730808823",8.72463729077109
1354,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Lepomis macrochirus_34.18_-111.71",32,34.18,-111.71,"","Pond C Arizona US",NA,41.4,"tmax",NA,"SD",10,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","8.72408491088105","9.14260730808823",8.72463729077109
1362,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Lutterschmidt & Hutchinson 1997","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",14,30.38,"tmax",1.66,"SD",84,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1363,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Schaefer et al. 1999","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",21,32.62,"tmax",1.85,"SD",19.75,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1364,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Schaefer et al. 1999","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",21,30.11,"tmax",1.67,"SD",19.75,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1365,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Lutterschmidt & Hutchinson 1997","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",14,33.59,"tmax",1.2,"SD",84,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1366,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Schaefer et al. 1999","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",21,36.14,"tmax",3.1,"SD",19.75,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1367,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Schaefer et al. 1999","Comte","Lepomis macrochirus_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",21,33.27,"tmax",0.84,"SD",19.75,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.0858073799204","10.7350239908209",10.0934500520642
1387,"Lepomis macrochirus","Chordata","Teleostei","Perciformes","Centrarchidae",NA,"Beitinger et al. 2000","Comte","Lepomis macrochirus_38.968_-92.723",26,38.968,-92.723,"inferred","centroid of Perche Creek, Lamine River, Missouri, United States",NA,37.9,"tmax",0.68,"SD",8,"critical","LOE","0.017",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Lepomis","macrochirus",41,"Froese & Pauly, 2000","","","non-migratory","NatureServe, 2020","","","","Sarah/Nikki","3650","De Magalhães & Costa, 2009","N","","","","","","","10.774304495091","11.4818086436619",10.783143496237
1778,"Morone saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Lutterschmidt & Hutchinson 1997","Comte","Morone saxatilis_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",14,29.43,"tmax",1.68,"SD",3,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Morone","saxatilis",200,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","migratory","IUCN, 2020","Winter-Spring","Winter-Spring","Eldridge, 1988;IUCN, 2020;Meyers et al., 2015","Nikki","10950","Meyers et al., 2015;Froese & Pauly, 2000","N","0.875","0.375","","","","","5.36190959429788","5.7948385402858",5.32444848970425
1779,"Morone saxatilis","Chordata","Teleostei","Perciformes","Moronidae",NA,"Lutterschmidt & Hutchinson 1997","Comte","Morone saxatilis_35.66_-97.47",10,35.66,-97.47,"","Central Oklahoma US",14,31.6,"tmax",0.53,"SD",3,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Morone","saxatilis",200,"Froese & Pauly, 2000","","Cooke & McKinley, 1999","migratory","IUCN, 2020","Winter-Spring","Winter-Spring","Eldridge, 1988;IUCN, 2020;Meyers et al., 2015","Nikki","10950","Meyers et al., 2015;Froese & Pauly, 2000","N","0.875","0.375","","","","","5.36190959429788","5.7948385402858",5.32444848970425
2131,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Pimephales promelas_34.18_-111.71",5,34.18,-111.71,"","Arizona US",NA,28.6,"tmax",0.8,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.71088273135678","9.27244034623951",8.72463729077109
2132,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Pimephales promelas_34.18_-111.71",12,34.18,-111.71,"","Arizona US",NA,30.7,"tmax",1,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.71088273135678","9.27244034623951",8.72463729077109
2133,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Pimephales promelas_34.18_-111.71",22,34.18,-111.71,"","Arizona US",NA,36.4,"tmax",0.75,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.71088273135678","9.27244034623951",8.72463729077109
2134,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Pimephales promelas_34.18_-111.71",32,34.18,-111.71,"","Arizona US",NA,40.4,"tmax",0.25,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.71088273135678","9.27244034623951",8.72463729077109
2135,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Pimephales promelas_34.18_-111.71",26,34.18,-111.71,"","Arizona US",NA,36.5,"tmax",0.5,"SD",8,"critical","LOE","0.017",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","8.71088273135678","9.27244034623951",8.72463729077109
2136,"Pimephales promelas","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Manness & Hutchison 1980","Comte","Pimephales promelas_35.21_-97.45",15,35.21,-97.45,"","University of Oklahoma Fisheries Lab US",7,33.23,"tmax",0.58,"SD",79,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Pimephales","promelas",10.1,"Froese & Pauly, 2000","","","non-migratory","Schlosser, 1995","","","","Joanne/Nikki","1825","Froese & Pauly, 2000","N","","","","","","","10.0828631368976","11.098626946712",10.0934500520642
2481,"Retropinna retropinna","Chordata","Teleostei","Osmeriformes","Retropinnidae",NA,"Simons 1984","Comte","Retropinna retropinna_-37.27_174.87",20,-37.27,174.87,"","Lower Waikato River New Zealand",7,31.8,"tmax",1.53,"SD",5,"critical","LOE","0.5",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Retropinna","retropinna",8.6,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","","","","Jenn/Nikki","1460","IUCN, 2020","Y","","","","","","","NA","NA",NA
2573,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Rhinichthys osculus_34.18_-111.71",20,34.18,-111.71,"","Arizona US",NA,32.4,"tmax",1.9,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","8.71501128357176","9.40189609399637",8.72463729077109
2574,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Deacon et al. 1987","Comte","Rhinichthys osculus_37.2_-113.26",10,37.2,-113.26,"","Virgin River Utha US",14,30.47,"tmax",1.6,"SD",6,"critical","LOE","0.24",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","9.84050158873084","10.4774353840357",9.85690316264594
2575,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Deacon et al. 1987","Comte","Rhinichthys osculus_37.2_-113.26",15,37.2,-113.26,"","Virgin River Utha US",14,32.57,"tmax",0.46,"SD",6,"critical","LOE","0.24",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","9.84050158873084","10.4774353840357",9.85690316264594
2576,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Deacon et al. 1987","Comte","Rhinichthys osculus_37.2_-113.26",25,37.2,-113.26,"","Virgin River Utha US",14,36.82,"tmax",0.63,"SD",6,"critical","LOE","0.24",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","9.84050158873084","10.4774353840357",9.85690316264594
2577,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_42.87_-109.87",24,42.87,-109.87,"","Duck Creek Pinedale Wyoming US",20,33.86,"tmax",0.77,"SD",13,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","11.0193886679711","11.9413170109041",11.0328511690852
2578,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_42.87_-109.87",27,42.87,-109.87,"","Duck Creek Pinedale Wyoming US",20,34.9,"tmax",0.84,"SD",13,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","11.0193886679711","11.9413170109041",11.0328511690852
2579,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_43.22_-110.02",24,43.22,-110.02,"","Kendall Warm Springs Creek Wyoming US",20,34.54,"tmax",0.71,"SD",12,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","10.8230780773988","11.7382062812785",10.8343926917895
2580,"Rhinichthys osculus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Kaya et al. 1992","Comte","Rhinichthys osculus_43.22_-110.02",27,43.22,-110.02,"","Kendall Warm Springs Creek Wyoming US",20,34.62,"tmax",0.67,"SD",14,"critical","LOE","0.45",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Rhinichthys","osculus",11,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","2190","NatureServe, 2020","N","","","","","","","10.8230780773988","11.7382062812785",10.8343926917895
2798,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,37.5,"tmax",0.14,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N","","","","","","","3.05240450646667","3.58236373004392",3.06479450378552
2799,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,41,"tmax",NA,"SD",10,"critical","LOE","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N","","","","","","","3.05240450646667","3.58236373004392",3.06479450378552
2800,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Rajaguru 2002","Comte","Scatophagus argus_11.49_79.76",28,11.49,79.76,"","Vellar Brackish Tamil Nadu India",NA,42.5,"tmax",NA,"SD",10,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N","","","","","","","3.05240450646667","3.58236373004392",3.06479450378552
2801,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Menasveta 1981","Comte","Scatophagus argus_13.21_100.93",29.2,13.21,100.93,"","Coastal area Bang Pra Cholburi Province Thailand",10,37,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N","","","","","","","2.18238838943671","3.012401000397",2.2923714644966
2802,"Scatophagus argus","Chordata","Teleostei","Perciformes","Scatophagidae",NA,"Menasveta 1981","Comte","Scatophagus argus_13.21_100.93",29.2,13.21,100.93,"","Coastal area Bang Pra Cholburi Province Thailand",10,41.2,"tmax",NA,"SD",NA,"critical","LOE","0.25",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Scatophagus","argus",38,"Froese & Pauly, 2000","","","non-migratory","Wongchinawit & Paphavasit, 2009","","","","Nikki","4380","Green Scat (Scatophagus argus), n.d.","N","","","","","","","2.18238838943671","3.012401000397",2.2923714644966
2903,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",5,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,24.9,"tmax",1.4,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N","0.292","0.708","","","","","6.21084600958645","7.19512730523755",6.21620681374451
2904,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",5,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.9,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N","0.292","0.708","","","","","6.21084600958645","7.19512730523755",6.21620681374451
2905,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",15,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.7,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N","0.292","0.708","","","","","6.21084600958645","7.19512730523755",6.21620681374451
2906,"Thymallus arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Beitinger et al. 2000","Comte","Thymallus arcticus_59.835428_-134.2827",15,59.835428,-134.2827,"inferred","Yukon River drainage basin, Northern British Columbia, Canada",NA,27.5,"tmax",0.1,"SD",NA,"lethal","death",NA,NA,NA,NA,"summer",NA,NA,NA,"Freshwater",NA,"Thymallus","arcticus",76,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Apr-Sep","Apr-Sep","“Arctic grayling,” n.d.;Meyers et al., 2015;IUCN, 2020","Nikki","6570","Froese & Pauly, 2000;NatureServe, 2020","N","0.292","0.708","","","","","6.21084600958645","7.19512730523755",6.21620681374451
3006,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2012","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",6,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,26.78884462,"tmax",0.195219124,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
3007,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2013","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",9.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,27.45816733,"tmax",0.278884462,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
3008,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2014","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",19.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,32.31075697,"tmax",0.22310757,"SE",NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
3009,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nikki","Davreau_et_al_2015","intratherm_team","Couesius plumbeus_59.428525_-126.0883333",24.5,59.428525,-126.0883333,"extracted","Liard Hot Spring, British Columbia, Canada",60,35.99203187,"tmax",NA,NA,NA,"critical","upper_critical_limit","0.3",NA,NA,"17","summer",NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
